state_po,abs_error,error,squared_error,battleground
AK,0.006645090827931299,-0.006645090827931299,4.415723211145668e-05,False
AL,0.03325236335216353,-0.03325236335216353,0.0011057196685043081,False
AR,0.04630596655058561,-0.04630596655058561,0.0021442425381839533,False
CA,0.01673407957520845,0.01673407957520845,0.0002800294192294086,False
CT,0.029895282190140482,-0.029895282190140482,0.0008937278972281307,False
DC,0.03239463537973508,0.03239463537973508,0.001049412401385984,False
DE,0.029939460335183576,-0.029939460335183576,0.0008963712851620307,False
HI,0.007230539328718644,-0.007230539328718644,5.228069898414705e-05,False
IA,0.04120026862866638,-0.04120026862866638,0.001697462135074271,False
ID,0.06245922155545136,-0.06245922155545136,0.00390115435731296,False
IL,0.006531611464711151,-0.006531611464711151,4.266194832594615e-05,False
IN,0.031899071105922716,-0.031899071105922716,0.0010175507374207136,False
KS,0.042395096295153645,-0.042395096295153645,0.0017973441898753502,False
KY,0.04891388211315845,-0.04891388211315845,0.0023925678633799617,False
LA,0.0039875757770359566,0.0039875757770359566,1.5900760577603912e-05,False
MA,0.035035268477209836,-0.035035268477209836,0.001227470037270173,False
MD,0.012098585893162817,-0.012098585893162817,0.0001463757806142383,False
MO,0.03298486055551808,-0.03298486055551808,0.0010880010258669725,False
MS,0.007948877345403282,0.007948877345403282,6.318465105226554e-05,False
MT,0.055774866575148685,-0.055774866575148685,0.003110835741475638,False
ND,0.07777839411121873,-0.07777839411121873,0.006049478590520064,False
NE,0.05621587994019506,-0.05621587994019506,0.003160225157450425,False
NJ,0.03849847157645836,-0.03849847157645836,0.0014821323137233723,False
NY,0.07659928981580333,-0.07659928981580333,0.0058674512002854316,False
OK,0.05956372664270376,-0.05956372664270376,0.003547837531566738,False
OR,0.025676580175911123,-0.025676580175911123,0.0006592867695299921,False
RI,0.05853149102149191,-0.05853149102149191,0.003425935441198988,False
SC,0.01957918426444849,-0.01957918426444849,0.00038334445646122736,False
SD,0.046671567249002566,-0.046671567249002566,0.002178235189478169,False
TN,0.06030054881349772,-0.06030054881349772,0.0036361561872090215,False
TX,0.021442422113190474,-0.021442422113190474,0.0004597774660802398,False
UT,0.0559819522454264,-0.0559819522454264,0.0031339789772092024,False
VT,0.012162751161956531,-0.012162751161956531,0.00014793251582767493,False
WA,0.030204055307556876,-0.030204055307556876,0.0009122849570219547,False
WV,0.029340397249983552,-0.029340397249983552,0.0008608589107868424,False
WY,0.05241315046898243,-0.05241315046898243,0.002747138342084193,False
AZ,0.021524227534612694,-0.021524227534612694,0.0004632923709617793,True
CO,0.016060237382483744,-0.016060237382483744,0.0002579312247817283,True
FL,0.027483641320905305,-0.027483641320905305,0.0007553505402561736,True
GA,0.01244304739670865,-0.01244304739670865,0.00015482942851673793,True
ME,0.014163162525033357,-0.014163162525033357,0.00020059517271050925,True
MI,0.024691658253858217,-0.024691658253858217,0.0006096779873253247,True
MN,0.023406681460713008,-0.023406681460713008,0.000547872737003286,True
NC,0.022683781481209808,-0.022683781481209808,0.000514553942287277,True
NH,0.0127219109632275,-0.0127219109632275,0.00016184701855628808,True
NM,0.004911921473521819,0.004911921473521819,2.4126972562044753e-05,True
NV,0.00278895309620375,-0.00278895309620375,7.778259372824483e-06,True
OH,0.030999807267712343,-0.030999807267712343,0.000960988050635311,True
PA,0.025194939762581248,-0.025194939762581248,0.0006347849896400976,True
VA,0.02208000969107582,-0.02208000969107582,0.0004875268279580021,True
WI,0.04926201786427076,-0.04926201786427076,0.0024267464040597314,True
