state_po,abs_error,error,squared_error,battleground
AK,0.014634884441526164,0.014634884441526164,0.00021417984261682456,False
AL,0.01458560742670223,-0.01458560742670223,0.00021273994400587123,False
AR,0.010712025781842605,0.010712025781842605,0.00011474749635086066,False
CA,0.02159116465847688,0.02159116465847688,0.00046617839130946105,False
CT,0.037266238687754805,-0.037266238687754805,0.001388772545932713,False
DC,0.09999021819550058,0.09999021819550058,0.009998043734783815,False
DE,0.0669426982807998,-0.0669426982807998,0.004481324853114196,False
HI,0.028038814275506696,0.028038814275506696,0.0007861751059763581,False
IA,0.023014309458162796,-0.023014309458162796,0.0005296584398360815,False
ID,0.04569721494104301,-0.04569721494104301,0.0020882354533678844,False
IL,0.02184015008409157,-0.02184015008409157,0.000476992155695645,False
IN,0.02065013332773097,-0.02065013332773097,0.00042642800645306526,False
KS,0.03804730509782728,-0.03804730509782728,0.0014475974252071535,False
KY,0.02840868360776444,-0.02840868360776444,0.000807053304326064,False
LA,0.02027254820099167,-0.02027254820099167,0.0004109762105615306,False
MA,0.033614373642334994,-0.033614373642334994,0.0011299261153665055,False
MD,0.004644381025182609,-0.004644381025182609,2.157027510707626e-05,False
MO,0.04233260865019345,-0.04233260865019345,0.0017920497551304332,False
MS,0.007172784178960445,0.007172784178960445,5.144883287794527e-05,False
MT,0.047549805877813656,-0.047549805877813656,0.0022609840390177623,False
ND,0.013920880451920137,-0.013920880451920137,0.0001937909125566522,False
NE,0.07100960416040353,-0.07100960416040353,0.005042363883017198,False
NJ,0.019738991093490643,-0.019738991093490643,0.00038962776938890293,False
NY,0.07774388389982534,-0.07774388389982534,0.006044111483829521,False
OK,0.03438578192246933,-0.03438578192246933,0.0011823819984196184,False
OR,0.009447567822894243,-0.009447567822894243,8.925653776818666e-05,False
RI,0.02129885462150849,0.02129885462150849,0.00045364120818815353,False
SC,0.031005291300471916,-0.031005291300471916,0.0009613280886271194,False
SD,0.022145568629481915,-0.022145568629481915,0.0004904262099230935,False
TN,0.025571263457151994,-0.025571263457151994,0.000653889514795077,False
TX,0.025548717013722466,-0.025548717013722466,0.0006527369410472718,False
UT,0.028344300629826125,-0.028344300629826125,0.0008033993781939616,False
VT,0.018544336568814823,-0.018544336568814823,0.00034389241877748274,False
WA,0.02029504351036704,-0.02029504351036704,0.00041188879108769124,False
WV,0.02972381592211798,-0.02972381592211798,0.0008835052329719544,False
WY,0.0029241057899608847,0.0029241057899608847,8.55039467088277e-06,False
AZ,0.018448166755156037,-0.018448166755156037,0.00034033485662604443,True
CO,0.017907546223328907,0.017907546223328907,0.0003206802117406614,True
FL,0.033793091886897275,-0.033793091886897275,0.0011419730592762824,True
GA,0.000349077231535877,-0.000349077231535877,1.2185491357675228e-07,True
ME,0.06550912141936216,-0.06550912141936216,0.0042914449891367345,True
MI,0.025056691173116374,-0.025056691173116374,0.000627837772544928,True
MN,0.03094431312840662,-0.03094431312840662,0.0009575505149888783,True
NC,0.01789773459575511,-0.01789773459575511,0.00032032890366008934,True
NH,0.055675007131826604,-0.055675007131826604,0.003099706419128943,True
NM,0.004428248021421277,-0.004428248021421277,1.9609380539221456e-05,True
NV,0.0016187383881530737,0.0016187383881530737,2.620313969280411e-06,True
OH,0.024888706399824767,-0.024888706399824767,0.0006194477062566783,True
PA,0.020604014606583787,-0.020604014606583787,0.00042452541790831806,True
VA,0.028311983036111377,-0.028311983036111377,0.0008015683834370584,True
WI,0.03378354775206216,-0.03378354775206216,0.0011413280987158643,True
