state_po,abs_error,error,squared_error,battleground
AK,0.03649829170969615,-0.03649829170969615,0.0013321252977260749,False
AL,0.055919370532739765,-0.055919370532739765,0.0031269760007778444,False
AR,0.08814805576868157,-0.08814805576868157,0.007770079735798596,False
CA,0.03147829499660182,0.03147829499660182,0.0009908830558930872,False
CT,0.016130802688889334,-0.016130802688889334,0.0002602027953878794,False
DC,0.24231516394249875,0.24231516394249875,0.05871663867648005,False
DE,0.011284902619857706,0.011284902619857706,0.00012734902713967133,False
HI,0.05660821044677877,0.05660821044677877,0.0032044894899867934,False
IA,0.035641609637144966,-0.035641609637144966,0.001270324337526625,False
ID,0.11482561473030628,-0.11482561473030628,0.013184921798192731,False
IL,0.028823333320418754,0.028823333320418754,0.000830784543699962,False
IN,0.03240575637309662,-0.03240575637309662,0.001050133046112492,False
KS,0.0516889317080117,-0.0516889317080117,0.002671745661115497,False
KY,0.033493892616416165,-0.033493892616416165,0.0011218408426000174,False
LA,0.04370684878027192,-0.04370684878027192,0.0019102886303015573,False
MA,5.5520559587796114e-05,5.5520559587796114e-05,3.082532536942019e-09,False
MD,0.06950508176848591,0.06950508176848591,0.004830956391643913,False
MO,0.05754068733127932,-0.05754068733127932,0.003310930698556048,False
MS,0.02365527644169213,-0.02365527644169213,0.0005595721035328747,False
MT,0.04238342908828724,-0.04238342908828724,0.001796355061281873,False
ND,0.07487674736921834,-0.07487674736921834,0.005606527296593746,False
NE,0.08684228542934258,-0.08684228542934258,0.0075415825385914065,False
NJ,0.024740677449528237,-0.024740677449528237,0.000612101120661595,False
NY,0.05329701763662997,-0.05329701763662997,0.002840572088959246,False
OK,0.09986399771752219,-0.09986399771752219,0.009972818040125278,False
OR,0.029773045645412832,0.029773045645412832,0.000886434247003836,False
RI,0.05266625466274033,0.05266625466274033,0.0027737343802006174,False
SC,0.035176272941624676,-0.035176272941624676,0.0012373701780636762,False
SD,0.0734710996134037,-0.0734710996134037,0.00539800247840269,False
TN,0.04470161355310953,-0.04470161355310953,0.001998234254251546,False
TX,0.02742500977281659,-0.02742500977281659,0.0007521311610390853,False
UT,0.05695472464385881,-0.05695472464385881,0.003243840659257778,False
VT,0.03869931365357626,0.03869931365357626,0.001497636877257874,False
WA,0.004819936364654165,0.004819936364654165,2.3231786559315606e-05,False
WV,0.0864539752971526,-0.0864539752971526,0.007474289844680671,False
WY,0.08174091144624296,-0.08174091144624296,0.006681576604062533,False
AZ,0.022334254902873663,-0.022334254902873663,0.0004988189420665363,True
CO,0.00039928559994295565,0.00039928559994295565,1.5942899032180604e-07,True
FL,0.04153444159484854,-0.04153444159484854,0.0017251098385958842,True
GA,0.0018072764622147908,-0.0018072764622147908,3.26624821087561e-06,True
ME,0.0042563429131069475,-0.0042563429131069475,1.8116454993955734e-05,True
MI,0.02536281676596419,-0.02536281676596419,0.0006432724743038742,True
MN,0.011547561829165831,-0.011547561829165831,0.00013334618419840773,True
NC,0.01843444202108696,-0.01843444202108696,0.00033982865262881674,True
NH,0.024570798017924167,-0.024570798017924167,0.0006037241152376261,True
NM,0.042248345509169116,0.042248345509169116,0.0017849226982621302,True
NV,0.0070795138809259806,0.0070795138809259806,5.011951679022364e-05,True
OH,0.03985652732089345,-0.03985652732089345,0.0015885427700811263,True
PA,0.027631548682905627,-0.027631548682905627,0.0007635024826157837,True
VA,0.006786863864801873,-0.006786863864801873,4.606152111935342e-05,True
WI,0.026170885954886036,-0.026170885954886036,0.0006849152716636512,True
