state_po,abs_error,error,squared_error,battleground
AK,0.005677907791802994,-0.005677907791802994,3.223863689221715e-05,False
AL,0.03309891242553309,-0.03309891242553309,0.0010955380037531088,False
AR,0.04505277489752374,-0.04505277489752374,0.002029752525966945,False
CA,0.017874313711366163,0.017874313711366163,0.0003194910906523324,False
CT,0.02413298191373192,-0.02413298191373192,0.000582400816048512,False
DC,0.02820814954874895,0.02820814954874895,0.0007956997009645856,False
DE,0.02711206964526991,-0.02711206964526991,0.000735064320449966,False
HI,0.007704547334438816,-0.007704547334438816,5.9360049628608265e-05,False
IA,0.041398381563290065,-0.041398381563290065,0.0017138259960597548,False
ID,0.06123242447300187,-0.06123242447300187,0.003749409806841878,False
IL,0.005062534018045128,-0.005062534018045128,2.562925068386415e-05,False
IN,0.031524761915545485,-0.031524761915545485,0.000993810613831827,False
KS,0.03366969437490719,-0.03366969437490719,0.0011336483192996567,False
KY,0.044066093163417086,-0.044066093163417086,0.001941820566686954,False
LA,0.013901986956253942,0.013901986956253942,0.00019326524133185476,False
MA,0.03287023149540269,-0.03287023149540269,0.001080452118561363,False
MD,0.014548599583358968,-0.014548599583358968,0.00021166174983691273,False
MO,0.026024408876810734,-0.026024408876810734,0.0006772698573874254,False
MS,0.011227790522924497,0.011227790522924497,0.00012606328002667314,False
MT,0.05810740983929413,-0.05810740983929413,0.0033764710782316965,False
ND,0.07858826696388255,-0.07858826696388255,0.006176115704386473,False
NE,0.04769559585098143,-0.04769559585098143,0.002274869863580157,False
NJ,0.03573572738181918,-0.03573572738181918,0.0012770422115077013,False
NY,0.07140830749678895,-0.07140830749678895,0.0050991463795559645,False
OK,0.04532951192723844,-0.04532951192723844,0.002054764651561652,False
OR,0.022201888652578106,-0.022201888652578106,0.0004929238597414764,False
RI,0.05757943776117569,-0.05757943776117569,0.003315391652893105,False
SC,0.017119190423909136,-0.017119190423909136,0.00029306668077006226,False
SD,0.041192243596436584,-0.041192243596436584,0.0016968009325081708,False
TN,0.06569794848438515,-0.06569794848438515,0.004316220435056925,False
TX,0.02296426112831973,-0.02296426112831973,0.0005273572891696565,False
UT,0.05078599580886772,-0.05078599580886772,0.00257921737029833,False
VT,0.017617586102838256,-0.017617586102838256,0.0003103793400909197,False
WA,0.03581577861856344,-0.03581577861856344,0.0012827699980539464,False
WV,0.02640229364216845,-0.02640229364216845,0.0006970811095672886,False
WY,0.05151184665138031,-0.05151184665138031,0.0026534703454353208,False
AZ,0.021156517125457408,-0.021156517125457408,0.0004475982168797726,True
CO,0.007279070235096219,-0.007279070235096219,5.298486348746372e-05,True
FL,0.029042629288772437,-0.029042629288772437,0.0008434743160050626,True
GA,0.013774901225050873,-0.013774901225050873,0.00018974790375990804,True
ME,0.014745491842294123,-0.014745491842294123,0.00021742952967116253,True
MI,0.020873391080285297,-0.020873391080285297,0.0004356984551905338,True
MN,0.021916901512804343,-0.021916901512804343,0.0004803505719219653,True
NC,0.02255876007741392,-0.02255876007741392,0.0005088976562303241,True
NH,0.00679072891231669,-0.00679072891231669,4.611399916057382e-05,True
NM,0.0003657477518472785,-0.0003657477518472785,1.337714179813384e-07,True
NV,0.001246806588529381,0.001246806588529381,1.5545266692002735e-06,True
OH,0.03177223158684622,-0.03177223158684622,0.0010094747000081888,True
PA,0.026693914797399132,-0.026693914797399132,0.0007125650872108043,True
VA,0.02697691289668791,-0.02697691289668791,0.0007277538294354865,True
WI,0.04800367038374265,-0.04800367038374265,0.002304352370311011,True
