model,end_date,battleground,error
ewma_001_lw,2020-10-31,True,0.0011578842245570191
ewma_001_lw,2020-10-31,False,-0.020567372335559907
ewma_001_lw,2020-09-14,True,0.013617508824056934
ewma_001_lw,2020-09-14,False,-0.014122271813933225
ewma_001_lw,2020-07-26,True,0.01593949595991413
ewma_001_lw,2020-07-26,False,-0.013562656008425584
