state_po,abs_error,error,squared_error,battleground
AK,0.05094883893201885,-0.05094883893201885,0.0025957841885207995,False
AL,0.12450399582201366,-0.12450399582201366,0.015501244975647994,False
AR,0.13849164173706136,-0.13849164173706136,0.019179934831026556,False
CA,0.1361047480309603,0.1361047480309603,0.018524502436571187,False
CT,0.09639715299271467,0.09639715299271467,0.00929241110510084,False
DC,0.4369349606223736,0.4369349606223736,0.19091215981407514,False
DE,0.09215085666819622,0.09215085666819622,0.008491780384682445,False
HI,0.14678696641067834,0.14678696641067834,0.021546413508049613,False
IA,0.04078024829555926,-0.04078024829555926,0.0016630286510474642,False
ID,0.1557181280374917,-0.1557181280374917,0.024248135399500655,False
IL,0.07985979227459894,0.07985979227459894,0.006377586422142092,False
IN,0.07892791632195095,-0.07892791632195095,0.006229615974924892,False
KS,0.0760760771800465,-0.0760760771800465,0.005787569519104392,False
KY,0.12452304766732974,-0.12452304766732974,0.015505989400360076,False
LA,0.09060624557886476,-0.09060624557886476,0.00820949173789755,False
MA,0.1550366493440728,0.1550366493440728,0.024036362639836988,False
MD,0.1606744897216298,0.1606744897216298,0.025816291647306117,False
MO,0.07629340506384374,-0.07629340506384374,0.005820683656235739,False
MS,0.08094803085137031,-0.08094803085137031,0.0065525836987143996,False
MT,0.08113604824861903,-0.08113604824861903,0.006583058325402235,False
ND,0.16913762324892295,-0.16913762324892295,0.0286075355982946,False
NE,0.09709609289845761,-0.09709609289845761,0.00942765125614591,False
NJ,0.07280009702164003,0.07280009702164003,0.0052998541263602015,False
NY,0.06358375516017523,0.06358375516017523,0.00404289392026911,False
OK,0.16418460769564874,-0.16418460769564874,0.02695658540417408,False
OR,0.07780696271849019,0.07780696271849019,0.006053923447476523,False
RI,0.1033255554301008,0.1033255554301008,0.010676170404938833,False
SC,0.057524190879509995,-0.057524190879509995,0.003309032536342301,False
SD,0.131900825814819,-0.131900825814819,0.01739782785063122,False
TN,0.11422118003146026,-0.11422118003146026,0.013046477967779255,False
TX,0.02768307743064624,-0.02768307743064624,0.0007663527760311553,False
UT,0.10376758284241472,-0.10376758284241472,0.0107677112489574,False
VT,0.17863775359398126,0.17863775359398126,0.03191144700910396,False
WA,0.09026272785089584,0.09026272785089584,0.008147360039084887,False
WV,0.1939608717668232,-0.1939608717668232,0.03762081977654603,False
WY,0.22033457679723156,-0.22033457679723156,0.04854732573241513,False
AZ,0.00029855805063017105,-0.00029855805063017105,8.913690959608778e-08,True
CO,0.06316933610915487,0.06316933610915487,0.003990365024471377,True
FL,0.021321453548239333,-0.021321453548239333,0.00045460438140972764,True
GA,0.0007380244388039969,0.0007380244388039969,5.446800722719546e-07,True
ME,0.044238566604346774,0.044238566604346774,0.0019570507752072258,True
MI,0.005684518076444767,0.005684518076444767,3.231374576142731e-05,True
MN,0.03055813551138531,0.03055813551138531,0.0009337996459321879,True
NC,0.008422071510272466,-0.008422071510272466,7.093128852414314e-05,True
NH,0.034191453265316696,0.034191453265316696,0.0011690554763943357,True
NM,0.0536211583788645,0.0536211583788645,0.0028752286258912703,True
NV,0.012065948259784798,0.012065948259784798,0.0001455871074078038,True
OH,0.03918207821833242,-0.03918207821833242,0.0015352352535075197,True
PA,0.0012427762002490406,-0.0012427762002490406,1.5444926839054433e-06,True
VA,0.046185062394862086,0.046185062394862086,0.0021330599884173043,True
WI,0.015722633150386356,-0.015722633150386356,0.000247201193181628,True
