state_po,abs_error,error,squared_error,battleground
AK,0.05199748506433055,-0.05199748506433055,0.0027037384530152787,False
AL,0.12811069358238542,-0.12811069358238542,0.01641234981015985,False
AR,0.14132843395062444,-0.14132843395062444,0.019973726242936016,False
CA,0.1452755756142643,0.1452755756142643,0.021104992870055822,False
CT,0.09908242987309723,0.09908242987309723,0.00981732790955723,False
DC,0.4417883609155805,0.4417883609155805,0.1951769558404752,False
DE,0.09519825978797258,0.09519825978797258,0.009062708666658318,False
HI,0.14918030724441167,0.14918030724441167,0.022254764069537063,False
IA,0.04158991962060565,-0.04158991962060565,0.001729721414048439,False
ID,0.15821742869514904,-0.15821742869514904,0.025032754742904572,False
IL,0.08424520829265791,0.08424520829265791,0.007097255120273318,False
IN,0.08101149626691623,-0.08101149626691623,0.006562862527404582,False
KS,0.07696777638711699,-0.07696777638711699,0.0059240386019772445,False
KY,0.12896315530539598,-0.12896315530539598,0.016631495426323684,False
LA,0.09363494186598309,-0.09363494186598309,0.008767502338246034,False
MA,0.163910881337881,0.163910881337881,0.026866777020960908,False
MD,0.1671130966738451,0.1671130966738451,0.0279267870799219,False
MO,0.07772772678775014,-0.07772772678775014,0.0060415995115911305,False
MS,0.08280490344306607,-0.08280490344306607,0.0068566520342154946,False
MT,0.08240128785418865,-0.08240128785418865,0.006789972240028859,False
ND,0.17111474662923964,-0.17111474662923964,0.02928025651398888,False
NE,0.0975737450667899,-0.0975737450667899,0.009520635726358905,False
NJ,0.07691680775566401,0.07691680775566401,0.005916195315321775,False
NY,0.07014260525436622,0.07014260525436622,0.004919985071869843,False
OK,0.1681419048508181,-0.1681419048508181,0.028271700166861563,False
OR,0.08109459643111716,0.08109459643111716,0.00657633357032576,False
RI,0.10446841996364808,0.10446841996364808,0.010913650769701145,False
SC,0.058590266070412456,-0.058590266070412456,0.003432819278201725,False
SD,0.13362815716820153,-0.13362815716820153,0.01785648438816957,False
TN,0.11708837966845176,-0.11708837966845176,0.013709688653383506,False
TX,0.027951066207144992,-0.027951066207144992,0.0007812621021162028,False
UT,0.1053995418292838,-0.1053995418292838,0.011109063417822944,False
VT,0.18135240350843795,0.18135240350843795,0.0328886942582873,False
WA,0.09596079370234212,0.09596079370234212,0.009208473927983463,False
WV,0.19655856283821138,-0.19655856283821138,0.03863526862502309,False
WY,0.22318374350654108,-0.22318374350654108,0.04981098336559352,False
AZ,0.00032170494817518325,0.00032170494817518325,1.0349407368039733e-07,True
CO,0.06674884307015594,0.06674884307015594,0.004455408051204305,True
FL,0.01993161534682253,-0.01993161534682253,0.00039726929033369134,True
GA,0.0009925917319074662,0.0009925917319074662,9.852383462510632e-07,True
ME,0.0498438814886627,0.0498438814886627,0.002484412521855852,True
MI,0.007995954956780515,0.007995954956780515,6.393529567086289e-05,True
MN,0.033809717881302825,0.033809717881302825,0.001143097023213288,True
NC,0.007745849501999247,-0.007745849501999247,5.999818450762198e-05,True
NH,0.03643157475053016,0.03643157475053016,0.0013272596388034666,True
NM,0.05479053694798752,0.05479053694798752,0.003002002939048786,True
NV,0.01213733700766284,0.01213733700766284,0.00014731494963758196,True
OH,0.040419510174761364,-0.040419510174761364,0.0016337368027676375,True
PA,0.0025536666139264197,0.0025536666139264197,6.521213175082426e-06,True
VA,0.04934065309884539,0.04934065309884539,0.002434500048220601,True
WI,0.007777048073641879,-0.007777048073641879,6.048247673973686e-05,True
