state_po,abs_error,error,squared_error,battleground
AK,0.04869665914314525,-0.04869665914314525,0.0023713646117036716,False
AL,0.11958237811299671,-0.11958237811299671,0.014299945155159715,False
AR,0.13346291160456997,-0.13346291160456997,0.017812348773969255,False
CA,0.13169120266412826,0.13169120266412826,0.0173425728591245,False
CT,0.09093958587344764,0.09093958587344764,0.008270008278834158,False
DC,0.4217560300619294,0.4217560300619294,0.1778781488935991,False
DE,0.08476938189692029,0.08476938189692029,0.007185848107185918,False
HI,0.14060247915415147,0.14060247915415147,0.019769057144293598,False
IA,0.03984093876291622,-0.03984093876291622,0.0015873004015104404,False
ID,0.1512423071716969,-0.1512423071716969,0.02287423547861792,False
IL,0.07959104916124893,0.07959104916124893,0.006334735106588343,False
IN,0.07674903608293182,-0.07674903608293182,0.005890414539659171,False
KS,0.07447170428373318,-0.07447170428373318,0.005546034738923802,False
KY,0.11789862413077073,-0.11789862413077073,0.013900085571928756,False
LA,0.0891049952207208,-0.0891049952207208,0.007939700173284676,False
MA,0.1457176573606842,0.1457176573606842,0.021233635666685763,False
MD,0.154815447067975,0.154815447067975,0.023967822650856972,False
MO,0.07507297006308988,-0.07507297006308988,0.00563595083409359,False
MS,0.07676792174570507,-0.07676792174570507,0.005893313809154697,False
MT,0.07753708207030119,-0.07753708207030119,0.006011999095976622,False
ND,0.16255040432325696,-0.16255040432325696,0.026422633945654316,False
NE,0.0960866045057201,-0.0960866045057201,0.00923263556543867,False
NJ,0.06763568143274201,0.06763568143274201,0.004574585402871363,False
NY,0.060696763949198984,0.060696763949198984,0.0036840971539047816,False
OK,0.1584792079643877,-0.1584792079643877,0.02511565935701964,False
OR,0.07499478507364388,0.07499478507364388,0.005624217788242038,False
RI,0.09953628574058238,0.09953628574058238,0.009907472179030862,False
SC,0.05586087723944971,-0.05586087723944971,0.003120437605960871,False
SD,0.1270430663120779,-0.1270430663120779,0.016139940697975023,False
TN,0.11154538923756196,-0.11154538923756196,0.012442373860159204,False
TX,0.027699823498230636,-0.027699823498230636,0.0007672802218331301,False
UT,0.10037941371941611,-0.10037941371941611,0.010076026698653703,False
VT,0.16948089751176232,0.16948089751176232,0.028723774621392483,False
WA,0.08704798887909959,0.08704798887909959,0.0075773523678958465,False
WV,0.18688665574869068,-0.18688665574869068,0.03492662209692962,False
WY,0.21043777056428842,-0.21043777056428842,0.04428405528006809,False
AZ,0.0030285926964390697,-0.0030285926964390697,9.172373720924075e-06,True
CO,0.05843418342746509,0.05843418342746509,0.003414553792834636,True
FL,0.024378390254462312,-0.024378390254462312,0.000594305911398863,True
GA,0.0002657950623895511,0.0002657950623895511,7.064701519066535e-08,True
ME,0.03506870957146124,0.03506870957146124,0.0012298143910074973,True
MI,0.0014831826012335902,-0.0014831826012335902,2.199830628602039e-06,True
MN,0.024647083352321242,0.024647083352321242,0.0006074787177762709,True
NC,0.009992454486422775,-0.009992454486422775,9.984914666323064e-05,True
NH,0.02970564109393281,0.02970564109393281,0.0008824251128015497,True
NM,0.05211004258800045,0.05211004258800045,0.0027154565385232206,True
NV,0.011804463132570109,0.011804463132570109,0.0001393453498482069,True
OH,0.0390123462630102,-0.0390123462630102,0.001521963160945006,True
PA,0.00666608168324645,-0.00666608168324645,4.4436645007713825e-05,True
VA,0.043268149260316746,0.043268149260316746,0.0018721327404130487,True
WI,0.0267530676173362,-0.0267530676173362,0.0007157266269377629,True
