state_po,abs_error,error,squared_error,battleground
AK,0.03449633519138051,-0.03449633519138051,0.0011899971416360776,False
AL,0.09017247893690422,-0.09017247893690422,0.008131075957626436,False
AR,0.10447347604801105,-0.10447347604801105,0.010914707197554338,False
CA,0.08949771391518657,0.08949771391518657,0.00800984079604458,False
CT,0.04778144320001787,0.04778144320001787,0.002283066314276534,False
DC,0.29591797874465775,0.29591797874465775,0.08756745014432371,False
DE,0.04245700175896905,0.04245700175896905,0.0018025969983611009,False
HI,0.08995292677133981,0.08995292677133981,0.008091529034730023,False
IA,0.04040070404495977,-0.04040070404495977,0.0016322168873284285,False
ID,0.1213520482062257,-0.1213520482062257,0.014726319603846124,False
IL,0.047739270078396734,0.047739270078396734,0.0022790379076181055,False
IN,0.06195182328650256,-0.06195182328650256,0.003838028408522041,False
KS,0.0634328152648897,-0.0634328152648897,0.0040237220524296236,False
KY,0.09369535283302777,-0.09369535283302777,0.008778819142505565,False
LA,0.06213011287948372,-0.06213011287948372,0.003860150926417389,False
MA,0.08310396031119194,0.08310396031119194,0.006906268219404165,False
MD,0.09775009384074385,0.09775009384074385,0.009555080845874227,False
MO,0.06230988216684197,-0.06230988216684197,0.003882521415645731,False
MS,0.05095130550564392,-0.05095130550564392,0.0025960355327294604,False
MT,0.06550412576669384,-0.06550412576669384,0.004290790492458845,False
ND,0.13137911651659212,-0.13137911651659212,0.017260472256680287,False
NE,0.08484799079632777,-0.08484799079632777,0.0071991815421737215,False
NJ,0.02660104897826554,0.02660104897826554,0.0007076158067440821,False
NY,0.01265139362978751,0.01265139362978751,0.000160057760775828,False
OK,0.12992584608757057,-0.12992584608757057,0.016880725481571077,False
OR,0.0403565841382405,0.0403565841382405,0.001628653883306885,False
RI,0.04394647867742352,0.04394647867742352,0.00193129298814524,False
SC,0.043584215585328934,-0.043584215585328934,0.0018995838481884295,False
SD,0.10629307011846778,-0.10629307011846778,0.011298216755209508,False
TN,0.09182305843881228,-0.09182305843881228,0.008431474061057535,False
TX,0.024369551379102017,-0.024369551379102017,0.000593875034418693,False
UT,0.08652314471435396,-0.08652314471435396,0.007486254571261038,False
VT,0.11238978783044062,0.11238978783044062,0.01263146440857146,False
WA,0.04805403985177159,0.04805403985177159,0.0023091907460756522,False
WV,0.13525865930516312,-0.13525865930516312,0.01829490491703019,False
WY,0.1590264259725533,-0.1590264259725533,0.02528940415760397,False
AZ,0.015428535923537545,-0.015428535923537545,0.00023803972074388854,True
CO,0.02906815844813937,0.02906815844813937,0.0008449578355661362,True
FL,0.02597724739081697,-0.02597724739081697,0.0006748173820037072,True
GA,0.0060853031274976654,-0.0060853031274976654,3.703091415353287e-05,True
ME,0.012961685718648752,0.012961685718648752,0.00016800529666902302,True
MI,0.01604238839083172,-0.01604238839083172,0.0002573582252822923,True
MN,0.004515396196337451,0.004515396196337451,2.038880280989872e-05,True
NC,0.020589729364235365,-0.020589729364235365,0.00042393695529245606,True
NH,0.010654755471567356,0.010654755471567356,0.00011352381415889452,True
NM,0.038203903357630575,0.038203903357630575,0.0014595382317591768,True
NV,0.0035910821648987845,0.0035910821648987845,1.289587111505414e-05,True
OH,0.03496352031107092,-0.03496352031107092,0.0012224477525426686,True
PA,0.01867896063094887,-0.01867896063094887,0.00034890357025253786,True
VA,0.020730283833102714,0.020730283833102714,0.00042974466780099974,True
WI,0.037872578672142776,-0.037872578672142776,0.0014343322152776438,True
