model,end_date,battleground,error
ewma_005_lw,2020-10-31,True,-0.019108531747928738
ewma_005_lw,2020-10-31,False,-0.031006631122865336
ewma_005_lw,2020-09-14,True,0.002978725223483077
ewma_005_lw,2020-09-14,False,-0.017172711783184073
ewma_005_lw,2020-07-26,True,0.009335366992294128
ewma_005_lw,2020-07-26,False,-0.015013108047821059
