state_po,abs_error,error,squared_error,battleground
AK,0.005372607132516027,-0.005372607132516027,2.886490740036209e-05,False
AL,0.0339185578703316,-0.0339185578703316,0.0011504685680030337,False
AR,0.04475737245770872,-0.04475737245770872,0.0020032223893180633,False
CA,0.01762015585250476,0.01762015585250476,0.00031046989226655774,False
CT,0.02178245549422031,-0.02178245549422031,0.00047447536735768857,False
DC,0.02339775133465527,0.02339775133465527,0.0005474547675183625,False
DE,0.024328051117566196,-0.024328051117566196,0.0005918540711789138,False
HI,0.00915893815340707,-0.00915893815340707,8.388614809793572e-05,False
IA,0.041052931889660915,-0.041052931889660915,0.0016853432167371382,False
ID,0.0603111162038405,-0.0603111162038405,0.003637430737753152,False
IL,0.005503318092686116,-0.005503318092686116,3.0286510029286347e-05,False
IN,0.03108673397255235,-0.03108673397255235,0.0009663850290802403,False
KS,0.031199359970282003,-0.031199359970282003,0.0009734000625552351,False
KY,0.041794519229957694,-0.041794519229957694,0.0017467818376633035,False
LA,0.017820236520097843,0.017820236520097843,0.0003175608296322289,False
MA,0.03207620634273323,-0.03207620634273323,0.0010288830133415993,False
MD,0.014279062415051502,-0.014279062415051502,0.00020389162345293643,False
MO,0.02465703619214843,-0.02465703619214843,0.0006079694337809175,False
MS,0.012269934975558894,0.012269934975558894,0.00015055130430444342,False
MT,0.057970868441274526,-0.057970868441274526,0.0033606215878355587,False
ND,0.0789363580662113,-0.0789363580662113,0.006230948624757122,False
NE,0.04517717162459195,-0.04517717162459195,0.002040976835997836,False
NJ,0.03550539356842419,-0.03550539356842419,0.001260632972448698,False
NY,0.07121978027657916,-0.07121978027657916,0.005072257102644214,False
OK,0.04042987758736888,-0.04042987758736888,0.0016345750017296324,False
OR,0.021130507294596423,-0.021130507294596423,0.00044649833852699266,False
RI,0.05308323694918171,-0.05308323694918171,0.0028178300450029704,False
SC,0.017272554058012646,-0.017272554058012646,0.0002983411236869691,False
SD,0.03409539381535476,-0.03409539381535476,0.0011624958794241315,False
TN,0.06707069180908959,-0.06707069180908959,0.004498477699749877,False
TX,0.023219824537687894,-0.023219824537687894,0.0005391602515610128,False
UT,0.049483197606679574,-0.049483197606679574,0.002448586845381699,False
VT,0.021506931651182337,-0.021506931651182337,0.0004625481090486286,False
WA,0.036621993327257685,-0.036621993327257685,0.0013411703952617064,False
WV,0.025368272475394027,-0.025368272475394027,0.0006435492483858342,False
WY,0.05235159574565451,-0.05235159574565451,0.0027406895771164316,False
AZ,0.018304583860460633,-0.018304583860460633,0.00033505779030463585,True
CO,0.004836128647213833,-0.004836128647213833,2.33881402924023e-05,True
FL,0.030266167579103387,-0.030266167579103387,0.000916040899926369,True
GA,0.0117345600569011,-0.0117345600569011,0.00013769989972901874,True
ME,0.014531843479675954,-0.014531843479675954,0.00021117447491780054,True
MI,0.01919317766275752,-0.01919317766275752,0.0003683780687941743,True
MN,0.020857290377741533,-0.020857290377741533,0.00043502656190142955,True
NC,0.01953826843338663,-0.01953826843338663,0.0003817439333750724,True
NH,0.002857936638621883,-0.002857936638621883,8.167801830377346e-06,True
NM,0.0027523002867124724,-0.0027523002867124724,7.575156868237558e-06,True
NV,0.0021066854034609284,0.0021066854034609284,4.438123389155335e-06,True
OH,0.03259535608590913,-0.03259535608590913,0.0010624572383672135,True
PA,0.02689571942600033,-0.02689571942600033,0.0007233797234421315,True
VA,0.02812551361367832,-0.02812551361367832,0.0007910445160332045,True
WI,0.04633207597388511,-0.04633207597388511,0.002146661264049862,True
