model,end_date,battleground,error
ewma_001,2020-10-31,True,-0.0037275332413837883
ewma_001,2020-10-31,False,-0.02126949492551121
ewma_001,2020-09-14,True,0.009599330125753777
ewma_001,2020-09-14,False,-0.01411448626883732
ewma_001,2020-07-26,True,0.013549883154311049
ewma_001,2020-07-26,False,-0.013603293876230252
