state_po,abs_error,error,squared_error,battleground
AK,0.03949727462536967,-0.03949727462536967,0.001560034702831871,False
AL,0.0864442229946481,-0.0864442229946481,0.007472603689148448,False
AR,0.10904527280267229,-0.10904527280267229,0.011890871520609221,False
CA,0.05469110108652875,0.05469110108652875,0.002991116538056906,False
CT,0.05698256922667666,0.05698256922667666,0.0032470131956729978,False
DC,0.3770702871602942,0.3770702871602942,0.14218200145914675,False
DE,0.058910075609845625,0.058910075609845625,0.003470397008357728,False
HI,0.11850124367671788,0.11850124367671788,0.014042544752928869,False
IA,0.03337400670221918,-0.03337400670221918,0.001113824323359771,False
ID,0.1311991830206542,-0.1311991830206542,0.017213225625287116,False
IL,0.034692296738227824,0.034692296738227824,0.001203555452973253,False
IN,0.05620918580417417,-0.05620918580417417,0.0031594725687681745,False
KS,0.06547886150988502,-0.06547886150988502,0.004287481304630702,False
KY,0.07678590652248879,-0.07678590652248879,0.005896075440480386,False
LA,0.061523616432011485,-0.061523616432011485,0.0037851553788732736,False
MA,0.06457850735714032,0.06457850735714032,0.0041703836124762275,False
MD,0.0975661948683727,0.0975661948683727,0.009519162381093276,False
MO,0.06164958987741176,-0.06164958987741176,0.0038006719320530704,False
MS,0.05897484904653583,-0.05897484904653583,0.0034780328200616877,False
MT,0.06292256190414064,-0.06292256190414064,0.003959248796580411,False
ND,0.14386340275728654,-0.14386340275728654,0.02069667865290524,False
NE,0.09172593660612616,-0.09172593660612616,0.008413647446271074,False
NJ,0.02152122608756657,0.02152122608756657,0.00046316317231215586,False
NY,0.01077294835971876,-0.01077294835971876,0.0001160564163611671,False
OK,0.12451645627124991,-0.12451645627124991,0.01550434788235009,False
OR,0.04570989065611919,0.04570989065611919,0.0020893941037943725,False
RI,0.08866582336092865,0.08866582336092865,0.0078616282322714,False
SC,0.045709731467437675,-0.045709731467437675,0.002089379550825262,False
SD,0.11166660321095734,-0.11166660321095734,0.012469430272673387,False
TN,0.08046492343759576,-0.08046492343759576,0.006474603903818148,False
TX,0.026026918477161265,-0.026026918477161265,0.0006774004854167984,False
UT,0.08018585588862148,-0.08018585588862148,0.006429771484590773,False
VT,0.14270990850056875,0.14270990850056875,0.020366117984240706,False
WA,0.031677940640549185,0.031677940640549185,0.0010034919232261577,False
WV,0.16110743980906678,-0.16110743980906678,0.025955607161832074,False
WY,0.18320043841418354,-0.18320043841418354,0.03356240063514906,False
AZ,0.007235721806375661,-0.007235721806375661,5.2355670059260264e-05,True
CO,0.02660341526325194,0.02660341526325194,0.0007077417036690263,True
FL,0.030660947182333143,-0.030660947182333143,0.0009400936821178226,True
GA,0.002392488039541618,-0.002392488039541618,5.7239990193496955e-06,True
ME,0.0018396861781502238,0.0018396861781502238,3.3844452340769772e-06,True
MI,0.017351496024029633,-0.017351496024029633,0.00030107441427191617,True
MN,0.0008100165647422219,0.0008100165647422219,6.561268351567902e-07,True
NC,0.01234139556636199,-0.01234139556636199,0.00015231004452541939,True
NH,0.009223027013466334,0.009223027013466334,8.506422729112972e-05,True
NM,0.041316060386620834,0.041316060386620834,0.0017070168458708994,True
NV,0.010653383101600578,0.010653383101600578,0.00011349457150946875,True
OH,0.031758013818282915,-0.031758013818282915,0.0010085714416822485,True
PA,0.02150283258411767,-0.02150283258411767,0.00046237180914059263,True
VA,0.011007325258202472,0.011007325258202472,0.00012116120933986211,True
WI,0.03415624879799095,-0.03415624879799095,0.0011666493319502584,True
