state_po,abs_error,error,squared_error,battleground
AK,0.04562941380100072,-0.04562941380100072,0.0020820434038229547,False
AL,0.10582937386674673,-0.10582937386674673,0.011199856373027657,False
AR,0.12479615799664356,-0.12479615799664356,0.015574081050723224,False
CA,0.09143922834052798,0.09143922834052798,0.008361132479511216,False
CT,0.07735091670955618,0.07735091670955618,0.005983164315808698,False
DC,0.4092037454220939,0.4092037454220939,0.16744770526746985,False
DE,0.07655647228727214,0.07655647228727214,0.005860893449071866,False
HI,0.13344719171221286,0.13344719171221286,0.017808152975876092,False
IA,0.03706518903884204,-0.03706518903884204,0.001373828238485096,False
ID,0.14418449268488515,-0.14418449268488515,0.020789167930797697,False
IL,0.057227670055360336,0.057227670055360336,0.003275006219965186,False
IN,0.06767628238754236,-0.06767628238754236,0.0045800791977983766,False
KS,0.0709306217342428,-0.0709306217342428,0.005031153099606237,False
KY,0.09944035230845205,-0.09944035230845205,0.009888383667229066,False
LA,0.07616787250916596,-0.07616787250916596,0.005801544802572559,False
MA,0.10843496949701747,0.10843496949701747,0.01175814260981911,False
MD,0.12937401625354628,0.12937401625354628,0.016737636081572856,False
MO,0.0690153975457325,-0.0690153975457325,0.004763125098395498,False
MS,0.07040859594450799,-0.07040859594450799,0.004957370382876987,False
MT,0.0715804257745225,-0.0715804257745225,0.005123757354061926,False
ND,0.1574579882630136,-0.1574579882630136,0.02479301806783533,False
NE,0.09457996860338375,-0.09457996860338375,0.008945370461017055,False
NJ,0.0459105273960555,0.0459105273960555,0.002107776525783963,False
NY,0.024525042744306114,0.024525042744306114,0.0006014777216100419,False
OK,0.14501956322189746,-0.14501956322189746,0.021030673717069914,False
OR,0.062236375550084544,0.062236375550084544,0.0038733664416111613,False
RI,0.09653260270419228,0.09653260270419228,0.009318543384845432,False
SC,0.051491378172712876,-0.051491378172712876,0.002651362026125332,False
SD,0.12251893267922775,-0.12251893267922775,0.015010888864857143,False
TN,0.09759143641429857,-0.09759143641429857,0.009524088461406082,False
TX,0.02646881471304846,-0.02646881471304846,0.0007005981523136907,False
UT,0.09225914182761696,-0.09225914182761696,0.008511749250768343,False
VT,0.16196196020013032,0.16196196020013032,0.0262316765518686,False
WA,0.059491912930022095,0.059491912930022095,0.00353928770407333,False
WV,0.17864095240914935,-0.17864095240914935,0.03191258987764796,False
WY,0.2031579041003715,-0.2031579041003715,0.04127313399845574,False
AZ,0.004787967329987319,-0.004787967329987319,2.29246311530259e-05,True
CO,0.04314903627252842,0.04314903627252842,0.0018618393312479732,True
FL,0.02924288238149897,-0.02924288238149897,0.0008551461699781828,True
GA,0.0009778786566706499,-0.0009778786566706499,9.562466671719947e-07,True
ME,0.02141316854538,0.02141316854538,0.0004585237871528515,True
MI,0.011769563412758699,-0.011769563412758699,0.0001385226229269482,True
MN,0.013319717617102045,0.013319717617102045,0.00017741487739933857,True
NC,0.011605470706710419,-0.011605470706710419,0.00013468695032431364,True
NH,0.02211214761061775,0.02211214761061775,0.0004889470719537483,True
NM,0.04783246785615003,0.04783246785615003,0.002287944981209626,True
NV,0.011422545389675798,0.011422545389675798,0.00013047454317920382,True
OH,0.03496484102866115,-0.03496484102866115,0.0012225401081595462,True
PA,0.01626201894567947,-0.01626201894567947,0.00026445326018963795,True
VA,0.02797624578123814,0.02797624578123814,0.0007826703280122448,True
WI,0.03293382825847935,-0.03293382825847935,0.0010846370437590127,True
