state_po,abs_error,error,squared_error,battleground
AK,0.04856320764474975,-0.04856320764474975,0.002358385136747081,False
AL,0.11172345745186996,-0.11172345745186996,0.012482130944999796,False
AR,0.1316801456310474,-0.1316801456310474,0.017339660753413852,False
CA,0.11721819188339822,0.11721819188339822,0.013740104508413164,False
CT,0.07405529679612421,0.07405529679612421,0.0054841869835620454,False
DC,0.40550844943690945,0.40550844943690945,0.16443710256472654,False
DE,0.07982545303733579,0.07982545303733579,0.006372102952615902,False
HI,0.13236668929069373,0.13236668929069373,0.017520940433779053,False
IA,0.03937322384091807,-0.03937322384091807,0.001550250755627039,False
ID,0.15042698854558734,-0.15042698854558734,0.022628278882894263,False
IL,0.07513413156796667,0.07513413156796667,0.005645137726472525,False
IN,0.07152885911430734,-0.07152885911430734,0.005116377686194429,False
KS,0.07135103360231765,-0.07135103360231765,0.005090969996119062,False
KY,0.10115042836241905,-0.10115042836241905,0.010231409157900868,False
LA,0.08533010469700442,-0.08533010469700442,0.007281226767601735,False
MA,0.12437720574652333,0.12437720574652333,0.015469689309312997,False
MD,0.14803341007931592,0.14803341007931592,0.021913890499710913,False
MO,0.0726407132696072,-0.0726407132696072,0.005276673224317287,False
MS,0.07086035960842685,-0.07086035960842685,0.005021190563835571,False
MT,0.06666370372799768,-0.06666370372799768,0.004444049394734252,False
ND,0.15405174370080632,-0.15405174370080632,0.02373193973725892,False
NE,0.09452780991489423,-0.09452780991489423,0.008935506847306377,False
NJ,0.048232440889045214,0.048232440889045214,0.0023263683541152407,False
NY,0.041362757987560506,0.041362757987560506,0.0017108777483375004,False
OK,0.1541080393385144,-0.1541080393385144,0.023749287788761106,False
OR,0.07200590372211546,0.07200590372211546,0.005184850170838562,False
RI,0.0950476129031006,0.0950476129031006,0.009034048718577655,False
SC,0.052124303925123905,-0.052124303925123905,0.002716943059678687,False
SD,0.12269751417106894,-0.12269751417106894,0.015054679983759664,False
TN,0.1018298023374049,-0.1018298023374049,0.010369308644074954,False
TX,0.02682685248932215,-0.02682685248932215,0.0007196800144838501,False
UT,0.09192194507693574,-0.09192194507693574,0.008449643986727191,False
VT,0.1555347382382496,0.1555347382382496,0.02419105479884082,False
WA,0.07601368755483773,0.07601368755483773,0.005778080695684492,False
WV,0.17656779404238954,-0.17656779404238954,0.03117618589299569,False
WY,0.19740189787372298,-0.19740189787372298,0.03896750928414776,False
AZ,0.009339211944481396,-0.009339211944481396,8.722087974394398e-05,True
CO,0.044548427988782335,0.044548427988782335,0.0019845624362717254,True
FL,0.036168319640306645,-0.036168319640306645,0.0013081473456033913,True
GA,0.00031795525431987937,-0.00031795525431987937,1.0109554374961916e-07,True
ME,0.03580593850743674,0.03580593850743674,0.0012820652323983412,True
MI,0.020812552486688007,-0.020812552486688007,0.00043316234101114316,True
MN,0.013119056419276909,0.013119056419276909,0.00017210964133217068,True
NC,0.01395714939293241,-0.01395714939293241,0.00019480201917663356,True
NH,0.024134681347483422,0.024134681347483422,0.0005824828437445642,True
NM,0.05126359485999976,0.05126359485999976,0.002627956157970194,True
NV,0.011115575431096647,0.011115575431096647,0.0001235560171643994,True
OH,0.04041780274408624,-0.04041780274408624,0.001633598778659865,True
PA,0.01706767705208123,-0.01706767705208123,0.0002913055999541403,True
VA,0.03358853203656986,0.03358853203656986,0.00112818948437168,True
WI,0.027532554854239333,-0.027532554854239333,0.0007580415768016979,True
