state_po,abs_error,error,squared_error,battleground
AK,0.020424993499314203,-0.020424993499314203,0.0004171803594470275,False
AL,0.0543572719055081,-0.0543572719055081,0.00295471300900934,False
AR,0.03389529668528901,-0.03389529668528901,0.0011488911373837643,False
CA,0.01471767058613771,0.01471767058613771,0.00021660982748206313,False
CT,0.0689526436135226,-0.0689526436135226,0.004754467061293459,False
DC,0.05200034899040196,0.05200034899040196,0.002704036295123598,False
DE,0.059426690429484785,-0.059426690429484785,0.0035315315354018184,False
HI,0.031015941331391073,-0.031015941331391073,0.000961988616672293,False
IA,0.036571649766455216,-0.036571649766455216,0.0013374855666402638,False
ID,0.0693951399164982,-0.0693951399164982,0.004815685444030363,False
IL,0.018765025615545827,-0.018765025615545827,0.00035212618635209106,False
IN,0.005329949394694777,-0.005329949394694777,2.8408360550007222e-05,False
KS,0.0509003534928501,-0.0509003534928501,0.0025908459856970978,False
KY,0.010338625802399026,0.010338625802399026,0.00010688718348203091,False
LA,0.028963842859769884,0.028963842859769884,0.0008389041932054429,False
MA,0.03652132494196314,-0.03652132494196314,0.001333807175516459,False
MD,0.01793914036676647,0.01793914036676647,0.00032181275709855024,False
MO,0.03978915350925788,-0.03978915350925788,0.0015831767369832886,False
MS,0.010602693851417933,-0.010602693851417933,0.00011241711690689563,False
MT,0.05765601144679694,-0.05765601144679694,0.00332421565595318,False
ND,0.04540777975088256,0.04540777975088256,0.0020618664619046602,False
NE,0.08712165089701751,-0.08712165089701751,0.007590182055021792,False
NJ,0.02442857554109945,-0.02442857554109945,0.0005967553029672024,False
NY,0.08639507430700077,-0.08639507430700077,0.0074641088645121855,False
OK,0.07555486817061391,-0.07555486817061391,0.005708538104278847,False
OR,0.017287574822090535,-0.017287574822090535,0.00029886024322937855,False
RI,0.0037053724936860766,0.0037053724936860766,1.3729785316965374e-05,False
SC,0.03295029802213678,-0.03295029802213678,0.0010857221397476311,False
SD,0.015658873535381812,-0.015658873535381812,0.0002452003203970809,False
TN,0.004854535274175842,0.004854535274175842,2.3566512728217516e-05,False
TX,0.039145923340928146,-0.039145923340928146,0.001532403314213823,False
UT,0.04748265533844287,-0.04748265533844287,0.002254602557989357,False
VT,0.10711466331910235,-0.10711466331910235,0.011473551097964652,False
WA,0.027319317127691978,-0.027319317127691978,0.0007463450883234043,False
WV,0.015610007851856511,0.015610007851856511,0.00024367234513502191,False
WY,0.05279549610001938,0.05279549610001938,0.0027873644084471616,False
AZ,0.036893221670245335,-0.036893221670245335,0.00136110980520986,True
CO,0.0020327662200707586,-0.0020327662200707586,4.13213850546076e-06,True
FL,0.03307657887948012,-0.03307657887948012,0.0010940600703704705,True
GA,0.004093005647695436,-0.004093005647695436,1.6752695232066732e-05,True
ME,0.006602518725491668,-0.006602518725491668,4.359325352046813e-05,True
MI,0.008591768369008101,-0.008591768369008101,7.381848370668814e-05,True
MN,0.019882576970864707,0.019882576970864707,0.0003953168670023596,True
NC,0.022630549053895777,-0.022630549053895777,0.000512141750480783,True
NH,0.07550405796700088,-0.07550405796700088,0.005700862769484229,True
NM,0.059059211989080374,0.059059211989080374,0.003487990520771135,True
NV,0.009450305769737266,0.009450305769737266,8.930827914152946e-05,True
OH,0.02444004525575577,-0.02444004525575577,0.0005973158121033901,True
PA,0.04347516845659083,-0.04347516845659083,0.0018900902723289503,True
VA,0.007614670440396321,-0.007614670440396321,5.7983205915845495e-05,True
WI,0.024299765369053317,-0.024299765369053317,0.0005904785969910428,True
