,year,state_po,state_fips,office,d_prob
126,1982,WI,55,senate,0.6364954498172354
127,1982,WY,56,senate,0.43343242160164125
128,1984,AL,1,senate,0.6275624729258463
129,1984,AK,2,senate,0.28485065734021836
130,1984,AR,5,senate,0.5734774349396545
131,1984,CO,8,senate,0.3462196671467065
132,1984,DE,10,senate,0.6011051835466714
133,1984,GA,13,senate,0.7994223668684101
134,1984,ID,16,senate,0.25996878139095153
135,1984,IL,17,senate,0.5007305734819059
136,1984,IA,19,senate,0.5545625435135763
137,1984,KS,20,senate,0.2123586250625797
138,1984,ME,23,senate,0.25865877411562443
139,1984,MA,25,senate,0.5505496802769129
140,1984,MI,26,senate,0.5176609281214655
141,1984,MN,27,senate,0.4127710424689869
142,1984,MS,28,senate,0.39058010585566666
143,1984,MT,30,senate,0.5689071751658292
144,1984,NE,31,senate,0.5193584797113503
145,1984,NH,33,senate,0.40962460552229757
146,1984,NJ,34,senate,0.6415863813340154
147,1984,NM,35,senate,0.28102555736380747
148,1984,NC,37,senate,0.47809898032693315
149,1984,OK,40,senate,0.7564095607698902
150,1984,OR,41,senate,0.3343297097720902
151,1984,RI,44,senate,0.7265962639441117
152,1984,SC,45,senate,0.31807321293504504
153,1984,SD,46,senate,0.2550956089866429
154,1984,TN,47,senate,0.6071511787363868
155,1984,TX,48,senate,0.4144680513148035
156,1984,VA,51,senate,0.29945000889171386
157,1984,WV,54,senate,0.5181761034156176
158,1984,WY,56,senate,0.21682950058320583
159,1986,AL,1,senate,0.5028150082061429
160,1986,AK,2,senate,0.4409654813856118
161,1986,AZ,4,senate,0.3951288704296222
162,1986,AR,5,senate,0.6227607417536202
163,1986,CA,6,senate,0.4928959559432758
164,1986,CO,8,senate,0.4991199747352147
165,1986,CT,9,senate,0.6476339728517718
166,1986,FL,12,senate,0.5473892680924409
167,1986,GA,13,senate,0.5091452463983909
168,1986,HI,15,senate,0.7356727707369592
169,1986,ID,16,senate,0.4844355328461039
170,1986,IL,17,senate,0.6512517439814428
171,1986,IN,18,senate,0.3850972105310492
172,1986,IA,19,senate,0.335746533267845
173,1986,KS,20,senate,0.2995072647486662
174,1986,KY,21,senate,0.7438208717221828
175,1986,LA,22,senate,0.5282046752420072
176,1986,MD,24,senate,0.6068690866832579
177,1986,MO,29,senate,0.47357423238050883
178,1986,NV,32,senate,0.4999580043675458
179,1986,NH,33,senate,0.3237052321899197
180,1986,NY,36,senate,0.3842296937317316
181,1986,NC,37,senate,0.5088236750479527
182,1986,ND,38,senate,0.49801220014324615
183,1986,OH,39,senate,0.6245081601915168
184,1986,OK,40,senate,0.4478518820230377
185,1986,OR,41,senate,0.36039825237037854
186,1986,PA,42,senate,0.42869215973117253
187,1986,SC,45,senate,0.6307912873562596
188,1986,SD,46,senate,0.5160294763884663
189,1986,UT,49,senate,0.26550236606291266
190,1986,VT,50,senate,0.6315663606944416
191,1986,WA,53,senate,0.5065707468480978
192,1986,WI,55,senate,0.4739585510533491
193,1988,AZ,4,senate,0.567093931590097
194,1988,CA,6,senate,0.4400071718886596
195,1988,CT,9,senate,0.49764081050880143
196,1988,DE,10,senate,0.37938667641369567
197,1988,FL,12,senate,0.49568569363078446
198,1988,HI,15,senate,0.7655429855870766
199,1988,IN,18,senate,0.3185714496668656
200,1988,ME,23,senate,0.8129053696036785
201,1988,MD,24,senate,0.617888582091629
202,1988,MA,25,senate,0.6497305489740909
203,1988,MI,26,senate,0.6037860972023554
204,1988,MN,27,senate,0.4091276165224339
205,1988,MS,28,senate,0.46089599976339335
206,1988,MO,29,senate,0.3175010522518189
207,1988,MT,30,senate,0.4813335377572867
208,1988,NE,31,senate,0.5670604617734256
209,1988,NV,32,senate,0.5126881167733136
210,1988,NJ,34,senate,0.5355090349085597
211,1988,NM,35,senate,0.633079563820542
212,1988,NY,36,senate,0.6467788338978113
213,1988,ND,38,senate,0.5944565480513193
214,1988,OH,39,senate,0.5697431944873595
215,1988,PA,42,senate,0.32445487310716487
216,1988,RI,44,senate,0.4540742229704264
217,1988,TN,47,senate,0.6508890804572031
218,1988,TX,48,senate,0.5916677530230449
219,1988,UT,49,senate,0.31740809299799283
220,1988,VT,50,senate,0.2976160727672547
221,1988,VA,51,senate,0.7124984955751784
222,1988,WA,53,senate,0.48913305729596623
223,1988,WV,54,senate,0.6476793681161521
224,1988,WI,55,senate,0.5205378679912738
225,1988,WY,56,senate,0.49634733980239165
226,1990,AL,1,senate,0.6056714992313236
227,1990,AK,2,senate,0.32192548840000634
228,1990,CO,8,senate,0.4165702080277723
229,1990,DE,10,senate,0.6267755346725357
230,1990,HI,15,senate,0.5402326791852796
231,1990,ID,16,senate,0.38708789121847464
232,1990,IL,17,senate,0.6506840192494321
233,1990,IN,18,senate,0.463595545845542
234,1990,IA,19,senate,0.5447271308107361
235,1990,KS,20,senate,0.263904557797605
236,1990,KY,21,senate,0.47813451818211594
237,1990,ME,23,senate,0.386402598400984
238,1990,MA,25,senate,0.5451305154420623
239,1990,MI,26,senate,0.5747925986157358
240,1990,MN,27,senate,0.5044116711696888
241,1990,MT,30,senate,0.6812980684921212
242,1990,NE,31,senate,0.5890240945189517
243,1990,NH,33,senate,0.3133191257168154
244,1990,NJ,34,senate,0.5044277553142865
245,1990,NM,35,senate,0.2703925413699384
246,1990,NC,37,senate,0.47428494118386055
247,1990,OK,40,senate,0.8317531526357324
248,1990,OR,41,senate,0.4618973759500753
249,1990,RI,44,senate,0.6183150122781285
250,1990,SC,45,senate,0.3251722355724402
251,1990,SD,46,senate,0.4507251637217348
252,1990,TN,47,senate,0.6772331941188027
253,1990,TX,48,senate,0.374130628333687
254,1990,WV,54,senate,0.6832317186282633
255,1990,WY,56,senate,0.36063743402354853
256,1992,AL,1,senate,0.6481801547598902
257,1992,AK,2,senate,0.38406184035976204
258,1992,AZ,4,senate,0.31570542621075487
259,1992,AR,5,senate,0.6017719411135556
260,1992,CA,6,senate,0.5428721615640844
261,1992,CA,6,senate,0.47903789576435574
262,1992,CO,8,senate,0.5177676321870477
263,1992,CT,9,senate,0.38493837049140345
264,1992,FL,12,senate,0.6540458135256102
265,1992,GA,13,senate,0.4935258706003472
266,1992,HI,15,senate,0.572691125275668
267,1992,ID,16,senate,0.434763345760955
268,1992,IL,17,senate,0.5326851106920902
269,1992,IN,18,senate,0.4070441425577885
270,1992,IA,19,senate,0.27200203637308956
271,1992,KS,20,senate,0.31028978726917467
272,1992,KY,21,senate,0.6288334292614238
273,1992,MD,24,senate,0.7101566395010477
274,1992,MO,29,senate,0.44925891199516244
275,1992,NV,32,senate,0.5104993677995189
276,1992,NH,33,senate,0.4534843777138777
277,1992,NY,36,senate,0.41574827954718346
278,1992,NC,37,senate,0.46317513036819635
279,1992,ND,38,senate,0.590040696545893
280,1992,OH,39,senate,0.5098963214699852
281,1992,OK,40,senate,0.3819076144351576
282,1992,OR,41,senate,0.4649968423722396
283,1992,PA,42,senate,0.4633019671373331
284,1992,SC,45,senate,0.5006870331182155
285,1992,SD,46,senate,0.6490231543072392
286,1992,UT,49,senate,0.39714744903945925
287,1992,VT,50,senate,0.5416201498570373
288,1992,WA,53,senate,0.5399188390852361
289,1992,WI,55,senate,0.525701349504139
290,1994,AZ,4,senate,0.3954300931138634
291,1994,CA,6,senate,0.46736086503206625
292,1994,CT,9,senate,0.4110473258347041
293,1994,DE,10,senate,0.42482412060301505
294,1994,FL,12,senate,0.2947726413844691
295,1994,HI,15,senate,0.7178132932849914
296,1994,IN,18,senate,0.3050069708623138
297,1994,ME,23,senate,0.363552868390352
298,1994,MD,24,senate,0.5909900000073041
299,1994,MA,25,senate,0.5807472206867604
300,1994,MI,26,senate,0.4274713846588585
301,1994,MN,27,senate,0.44099904733917716
302,1994,MS,28,senate,0.3120484800644647
303,1994,MO,29,senate,0.3569890643766379
304,1994,MT,30,senate,0.37628393747484923
305,1994,NE,31,senate,0.5478146770141832
306,1994,NV,32,senate,0.5093001865818727
307,1994,NJ,34,senate,0.5029410376336996
308,1994,NM,35,senate,0.5397045743054776
309,1994,NY,36,senate,0.47450382716591544
310,1994,ND,38,senate,0.5798298012657104
311,1994,OH,39,senate,0.3922777143482294
312,1994,OK,40,senate,0.3995073440346895
313,1994,PA,42,senate,0.4692034208838773
314,1994,RI,44,senate,0.3547662339166387
315,1994,TN,47,senate,0.42094554749387153
316,1994,TN,47,senate,0.38607317742052116
317,1994,TX,48,senate,0.38309298728486846
318,1994,UT,49,senate,0.2829517970206276
319,1994,VT,50,senate,0.40566536906156697
320,1994,VA,51,senate,0.4560840219240881
321,1994,WA,53,senate,0.44251496759447423
322,1994,WV,54,senate,0.690116787350096
323,1994,WI,55,senate,0.5829366873867866
324,1994,WY,56,senate,0.3930742154578355
325,1996,AL,1,senate,0.45461796873801597
326,1996,AK,2,senate,0.10338657099984477
327,1996,AR,5,senate,0.4729957940540049
328,1996,CO,8,senate,0.4573852717283696
329,1996,DE,10,senate,0.600400593633319
330,1996,GA,13,senate,0.48866026564873605
331,1996,ID,16,senate,0.3990523557366466
332,1996,IL,17,senate,0.5608524857659475
333,1996,IA,19,senate,0.51808662036152
334,1996,KS,20,senate,0.43330240176723184
335,1996,KS,20,senate,0.34436947638506127
336,1996,KY,21,senate,0.42845622877848216
337,1996,LA,22,senate,0.5017022508061281
338,1996,ME,23,senate,0.4387542705145383
339,1996,MA,25,senate,0.5219738945562927
340,1996,MI,26,senate,0.5835732178096118
341,1996,MN,27,senate,0.5031964286123308
342,1996,MS,28,senate,0.27387892044950163
343,1996,MT,30,senate,0.4955581732067045
344,1996,NE,31,senate,0.425941734898472
345,1996,NH,33,senate,0.4622229721899759
346,1996,NJ,34,senate,0.5268499784634186
347,1996,NM,35,senate,0.2978429599453446
348,1996,NC,37,senate,0.45918060001815014
349,1996,OK,40,senate,0.400762371635042
350,1996,OR,41,senate,0.4590179601979077
351,1996,RI,44,senate,0.6330800200894143
352,1996,SC,45,senate,0.4400080604117527
353,1996,SD,46,senate,0.5132193277388617
354,1996,TN,47,senate,0.3682185055749709
355,1996,TX,48,senate,0.4394033332965472
356,1996,VA,51,senate,0.4739350622049802
357,1996,WV,54,senate,0.7664796327823054
358,1996,WY,56,senate,0.4221350502423286
359,1998,AL,1,senate,0.3669136890610443
360,1998,AK,2,senate,0.19721199060444441
361,1998,AZ,4,senate,0.2716169272066951
362,1998,AR,5,senate,0.5506006440925131
363,1998,CA,6,senate,0.5305710303474354
364,1998,CO,8,senate,0.3501670766669053
365,1998,CT,9,senate,0.6514608738388544
366,1998,FL,12,senate,0.6246937947705762
367,1998,GA,13,senate,0.45149670487179533
368,1998,HI,15,senate,0.7918437471742472
369,1998,ID,16,senate,0.2839301485559557
370,1998,IL,17,senate,0.47443983996563877
371,1998,IN,18,senate,0.6371856778569032
